adressetekst,kommunenummer,kommunenavn,postnummer,poststed,lat,lon,epsg
Vestølveien 289,4211,GJERSTAD,4980,GJERSTAD,58.883229512523435,8.944541497383018,EPSG:4258
Vestølveien 29,4211,GJERSTAD,4980,GJERSTAD,58.89171824030425,8.983550972341744,EPSG:4258
Vestølveien 295,4211,GJERSTAD,4980,GJERSTAD,58.88312148096913,8.943934525530901,EPSG:4258
Vestølveien 3,4211,GJERSTAD,4980,GJERSTAD,58.8928502633925,8.987506659313635,EPSG:4258
Vestølveien 303,4211,GJERSTAD,4980,GJERSTAD,58.883228385603545,8.941974136222319,EPSG:4258
Vestølveien 305,4211,GJERSTAD,4980,GJERSTAD,58.88305715182036,8.940656053907139,EPSG:4258
Vestølveien 327,4211,GJERSTAD,4980,GJERSTAD,58.88231096163478,8.938974712850657,EPSG:4258
Vestølveien 329,4211,GJERSTAD,4980,GJERSTAD,58.882840433352165,8.93814113134802,EPSG:4258
Vestølveien 359,4211,GJERSTAD,4980,GJERSTAD,58.88275744038024,8.933769882801199,EPSG:4258
Vestølveien 361,4211,GJERSTAD,4980,GJERSTAD,58.88330476801515,8.932797399719625,EPSG:4258
Vestølveien 363,4211,GJERSTAD,4980,GJERSTAD,58.8829539622799,8.93173991853482,EPSG:4258
Vestølveien 365,4211,GJERSTAD,4980,GJERSTAD,58.882379355364414,8.93205328975705,EPSG:4258
Vestølveien 367,4211,GJERSTAD,4980,GJERSTAD,58.88191221652421,8.931794009945994,EPSG:4258
Vestølveien 369,4211,GJERSTAD,4980,GJERSTAD,58.884102351175194,8.92958656770002,EPSG:4258
Vestølveien 371,4211,GJERSTAD,4980,GJERSTAD,58.88323843602136,8.926431159474808,EPSG:4258
Vestølveien 373,4211,GJERSTAD,4980,GJERSTAD,58.8827367390056,8.92238868470919,EPSG:4258
Vestølveien 40,4211,GJERSTAD,4980,GJERSTAD,58.89110743281815,8.982683712947809,EPSG:4258
Vestølveien 42,4211,GJERSTAD,4980,GJERSTAD,58.890900801313904,8.982145938789388,EPSG:4258
Vestølveien 454,4211,GJERSTAD,4980,GJERSTAD,58.87612896720684,8.932551161910553,EPSG:4258
Vestølveien 456,4211,GJERSTAD,4980,GJERSTAD,58.87500644688587,8.932709432801836,EPSG:4258
Vestølveien 458,4211,GJERSTAD,4980,GJERSTAD,58.874457349053614,8.93031721192394,EPSG:4258
Vestølveien 492,4211,GJERSTAD,4980,GJERSTAD,58.87285032889099,8.929670123028258,EPSG:4258
Vestølveien 494,4211,GJERSTAD,4980,GJERSTAD,58.87292510579685,8.93010525280699,EPSG:4258
Vestølveien 496,4211,GJERSTAD,4980,GJERSTAD,58.87270628580085,8.930684909593035,EPSG:4258
Vestølveien 504,4211,GJERSTAD,4980,GJERSTAD,58.87195113617259,8.929281765813954,EPSG:4258
Vestølveien 506,4211,GJERSTAD,4980,GJERSTAD,58.87212216818461,8.930009759498766,EPSG:4258
Vestølveien 508,4211,GJERSTAD,4980,GJERSTAD,58.87200594905838,8.930998455814903,EPSG:4258
Vestølveien 51,4211,GJERSTAD,4980,GJERSTAD,58.8907748450698,8.98058442966765,EPSG:4258
Vestølveien 510,4211,GJERSTAD,4980,GJERSTAD,58.87177203816741,8.930235903554971,EPSG:4258
Vestølveien 512,4211,GJERSTAD,4980,GJERSTAD,58.871502265680284,8.929594822807266,EPSG:4258
Vestølveien 513,4211,GJERSTAD,4980,GJERSTAD,58.87225094237322,8.925804172263717,EPSG:4258
Vestølveien 515,4211,GJERSTAD,4980,GJERSTAD,58.871913049080256,8.925432055690342,EPSG:4258
Vestølveien 517,4211,GJERSTAD,4980,GJERSTAD,58.87166126745752,8.926443592825214,EPSG:4258
Vestølveien 525,4211,GJERSTAD,4980,GJERSTAD,58.871733151678725,8.924946886364813,EPSG:4258
Vestølveien 527,4211,GJERSTAD,4980,GJERSTAD,58.87127500897127,8.924739785490376,EPSG:4258
Vestølveien 545,4211,GJERSTAD,4980,GJERSTAD,58.870402506005526,8.922435375718525,EPSG:4258
Vestølveien 549,4211,GJERSTAD,4980,GJERSTAD,58.8714445610387,8.922901255168082,EPSG:4258
Vestølveien 55,4211,GJERSTAD,4980,GJERSTAD,58.892058821133126,8.978813860394299,EPSG:4258
Vestølveien 551,4211,GJERSTAD,4980,GJERSTAD,58.87123390755038,8.922064151084362,EPSG:4258
Vestølveien 553,4211,GJERSTAD,4980,GJERSTAD,58.87023118907507,8.92130862353067,EPSG:4258
Vestølveien 555,4211,GJERSTAD,4980,GJERSTAD,58.870320455760094,8.920424050748403,EPSG:4258
Vestølveien 557,4211,GJERSTAD,4980,GJERSTAD,58.87082308169252,8.919937353347631,EPSG:4258
Vestølveien 56,4211,GJERSTAD,4980,GJERSTAD,58.88971511864328,8.980637074531575,EPSG:4258
Vestølveien 563,4211,GJERSTAD,4980,GJERSTAD,58.87064391047095,8.917785779672782,EPSG:4258
Vestølveien 565,4211,GJERSTAD,4980,GJERSTAD,58.87040243997647,8.91796496086912,EPSG:4258
Vestølveien 57,4211,GJERSTAD,4980,GJERSTAD,58.892193478628286,8.978484098889815,EPSG:4258
Vestølveien 575,4211,GJERSTAD,4980,GJERSTAD,58.870012614017774,8.915094306832048,EPSG:4258
Vestølveien 576,4211,GJERSTAD,4980,GJERSTAD,58.86849195555132,8.920419577999041,EPSG:4258
Vestølveien 58,4211,GJERSTAD,4980,GJERSTAD,58.89015505309093,8.979821354530582,EPSG:4258
Vestølveien 610,4211,GJERSTAD,4980,GJERSTAD,58.8671948840676,8.920032427138846,EPSG:4258
Vestølveien 62,4211,GJERSTAD,4980,GJERSTAD,58.89003820371086,8.979196806262623,EPSG:4258
Vestølveien 648,4211,GJERSTAD,4980,GJERSTAD,58.864026225532605,8.922623013982985,EPSG:4258
Vestølveien 658,4211,GJERSTAD,4980,GJERSTAD,58.86367630425163,8.923178587406444,EPSG:4258
Vestølveien 66,4211,GJERSTAD,4980,GJERSTAD,58.88998417932412,8.9783466677946,EPSG:4258
Vestølveien 664,4211,GJERSTAD,4980,GJERSTAD,58.86300288616242,8.923422796348632,EPSG:4258
Vestølveien 665,4211,GJERSTAD,4980,GJERSTAD,58.86260727537107,8.92266085372229,EPSG:4258
Vestølveien 668,4211,GJERSTAD,4980,GJERSTAD,58.86022265800028,8.9301897963857,EPSG:4258
Vestølveien 670,4211,GJERSTAD,4980,GJERSTAD,58.86006713984819,8.925110818862981,EPSG:4258
Vestølveien 672,4211,GJERSTAD,4980,GJERSTAD,58.85940451423886,8.922340362089667,EPSG:4258
Vestølveien 674,4211,GJERSTAD,4980,GJERSTAD,58.859760589763695,8.9230659142366,EPSG:4258
Vestølveien 676,4211,GJERSTAD,4980,GJERSTAD,58.86059581756108,8.92308139705894,EPSG:4258
Vestølveien 678,4211,GJERSTAD,4980,GJERSTAD,58.86132114464046,8.92253716860664,EPSG:4258
Vestølveien 689,4211,GJERSTAD,4980,GJERSTAD,58.861114713878166,8.919803744476734,EPSG:4258
Vestølveien 698,4211,GJERSTAD,4980,GJERSTAD,58.860612098350806,8.920307643149496,EPSG:4258
Vestølveien 699,4211,GJERSTAD,4980,GJERSTAD,58.86086181014194,8.917515995589056,EPSG:4258
Vestølveien 712,4211,GJERSTAD,4980,GJERSTAD,58.860081061022804,8.918436632553,EPSG:4258
Vestølveien 716,4211,GJERSTAD,4980,GJERSTAD,58.85976629233297,8.917743960281713,EPSG:4258
Vestølveien 719,4211,GJERSTAD,4980,GJERSTAD,58.85979226595001,8.91623572519638,EPSG:4258
Vestølveien 734,4211,GJERSTAD,4980,GJERSTAD,58.85864243767811,8.915805133481909,EPSG:4258
Vestølveien 736,4211,GJERSTAD,4980,GJERSTAD,58.85852539237583,8.915354715569466,EPSG:4258
Vestølveien 9,4211,GJERSTAD,4980,GJERSTAD,58.89260774100621,8.987090305017537,EPSG:4258
Vestølveien 97,4211,GJERSTAD,4980,GJERSTAD,58.89076376471531,8.969670771653364,EPSG:4258
Vestølveien 99,4211,GJERSTAD,4980,GJERSTAD,58.89101483842313,8.968056914043117,EPSG:4258
Vevstad 21,4211,GJERSTAD,4980,GJERSTAD,58.89640694733107,8.99099345870029,EPSG:4258
Vevstad 23,4211,GJERSTAD,4980,GJERSTAD,58.89636221521477,8.993943586030666,EPSG:4258
Vevstad 25,4211,GJERSTAD,4980,GJERSTAD,58.89715253195031,8.994099633969563,EPSG:4258
Vevstad 27,4211,GJERSTAD,4980,GJERSTAD,58.8967573198684,8.992954349206382,EPSG:4258
Vevstad 29,4211,GJERSTAD,4980,GJERSTAD,58.896775215064025,8.991826346699481,EPSG:4258
Vevstad 34,4211,GJERSTAD,4980,GJERSTAD,58.89665821278744,8.988511804221945,EPSG:4258
Viksveien 50,4211,GJERSTAD,4993,SUNDEBRU,58.86615182375509,9.04565226876709,EPSG:4258
Viksveien 52,4211,GJERSTAD,4993,SUNDEBRU,58.86621110764186,9.045622871324568,EPSG:4258
Viksveien 56,4211,GJERSTAD,4993,SUNDEBRU,58.866538582628294,9.043970924668272,EPSG:4258
Viksveien 65,4211,GJERSTAD,4993,SUNDEBRU,58.86700483631511,9.046121543014092,EPSG:4258
Viksveien 74,4211,GJERSTAD,4993,SUNDEBRU,58.868379288214605,9.045030975767864,EPSG:4258
Ytre Haugen 14,4211,GJERSTAD,4993,SUNDEBRU,58.797945088815766,9.072349994394006,EPSG:4258
Ytre Haugen 22,4211,GJERSTAD,4993,SUNDEBRU,58.7975812272896,9.069320985690887,EPSG:4258
Ytre Haugen 31,4211,GJERSTAD,4993,SUNDEBRU,58.79706157783339,9.068672778636754,EPSG:4258
Ytre Haugen 33,4211,GJERSTAD,4993,SUNDEBRU,58.79678225822513,9.068696452365838,EPSG:4258
Ytre Haugen 35,4211,GJERSTAD,4993,SUNDEBRU,58.796791413723845,9.068367696344088,EPSG:4258
Ytre Haugen 75,4211,GJERSTAD,4993,SUNDEBRU,58.79410725340345,9.066182295363527,EPSG:4258
Åsbø 16,4211,GJERSTAD,4980,GJERSTAD,58.887267770953905,8.960548223039533,EPSG:4258
Åsbø 18,4211,GJERSTAD,4980,GJERSTAD,58.88704434173371,8.961185184159342,EPSG:4258
Åsbø 19,4211,GJERSTAD,4980,GJERSTAD,58.8861903106045,8.961330133792357,EPSG:4258
Åsbø 21,4211,GJERSTAD,4980,GJERSTAD,58.88675643354699,8.962457174616375,EPSG:4258
Åsbø 29,4211,GJERSTAD,4980,GJERSTAD,58.88709774424678,8.962595596593573,EPSG:4258
Åsbø 35,4211,GJERSTAD,4980,GJERSTAD,58.88715191627508,8.963601780648448,EPSG:4258
Åsbø 41,4211,GJERSTAD,4980,GJERSTAD,58.88738564889044,8.964434293135907,EPSG:4258
Åsbø 45,4211,GJERSTAD,4980,GJERSTAD,58.88762300009953,8.965384788092035,EPSG:4258
Åsbø 47,4211,GJERSTAD,4980,GJERSTAD,58.88762841687311,8.965490613091237,EPSG:4258
Åsbø 5,4211,GJERSTAD,4980,GJERSTAD,58.88653062050353,8.958241685585326,EPSG:4258
Østerholt 13,4211,GJERSTAD,4993,SUNDEBRU,58.84591561448725,9.1094287871799,EPSG:4258
Østerholt 15,4211,GJERSTAD,4993,SUNDEBRU,58.84583444865937,9.109827083492997,EPSG:4258
Østerholt 16,4211,GJERSTAD,4993,SUNDEBRU,58.84559390464422,9.10752166628477,EPSG:4258
Østerholt 17,4211,GJERSTAD,4993,SUNDEBRU,58.84591628724938,9.10863168286952,EPSG:4258
Østerholt 18,4211,GJERSTAD,4993,SUNDEBRU,58.84565766031631,9.106447511038592,EPSG:4258
Østerholt 2,4211,GJERSTAD,4993,SUNDEBRU,58.84503782470814,9.1066362171934,EPSG:4258
Østerholt 31,4211,GJERSTAD,4993,SUNDEBRU,58.84662568828009,9.107663493553138,EPSG:4258
Østerholt 33,4211,GJERSTAD,4993,SUNDEBRU,58.846635234427026,9.108062084640238,EPSG:4258
Østerholt 8,4211,GJERSTAD,4993,SUNDEBRU,58.84524070174994,9.10782727856627,EPSG:4258
"Øvre Haugen, Vestølveien 237",4211,GJERSTAD,4980,GJERSTAD,58.88585395394733,8.94953362429638,EPSG:4258
1/55,4211,GJERSTAD,4993,SUNDEBRU,58.80448604762706,9.078251700505737,EPSG:4258
14/82,4211,GJERSTAD,4980,GJERSTAD,58.89061553255463,9.00190684660118,EPSG:4258
"Stålrød, Indre vei 133",4211,GJERSTAD,4980,GJERSTAD,58.89886552479416,9.025286055037874,EPSG:4258
Ståltjennveien 189,4211,GJERSTAD,4993,SUNDEBRU,58.81017802843646,9.136665205509914,EPSG:4258
Ståltjennveien 191,4211,GJERSTAD,4993,SUNDEBRU,58.80857231843341,9.139113417961541,EPSG:4258
Ståltjennveien 221,4211,GJERSTAD,4993,SUNDEBRU,58.81308472482676,9.13958332889963,EPSG:4258
Ståltjennveien 241,4211,GJERSTAD,4993,SUNDEBRU,58.81443999622114,9.142007359244404,EPSG:4258
Ståltjennveien 271,4211,GJERSTAD,4993,SUNDEBRU,58.81628891529843,9.145460329588328,EPSG:4258
Sunde 1,4211,GJERSTAD,4993,SUNDEBRU,58.84426079982644,9.101279609460603,EPSG:4258
Sunde 100,4211,GJERSTAD,4993,SUNDEBRU,58.844361653245,9.087384884748833,EPSG:4258
Sunde 22,4211,GJERSTAD,4993,SUNDEBRU,58.84453780265738,9.098449070114768,EPSG:4258
Sunde 40,4211,GJERSTAD,4993,SUNDEBRU,58.84447873074039,9.096995110175563,EPSG:4258
Sunde 53,4211,GJERSTAD,4993,SUNDEBRU,58.846223377936745,9.095029730788669,EPSG:4258
Sunde 59,4211,GJERSTAD,4993,SUNDEBRU,58.84542504443276,9.09371060492169,EPSG:4258
Sunde 60,4211,GJERSTAD,4993,SUNDEBRU,58.843525278191485,9.094140387545641,EPSG:4258
Sunde 62,4211,GJERSTAD,4993,SUNDEBRU,58.84457351487049,9.091403717779361,EPSG:4258
Sunde 64,4211,GJERSTAD,4993,SUNDEBRU,58.845004754928105,9.091179590459516,EPSG:4258
Sunde 66,4211,GJERSTAD,4993,SUNDEBRU,58.8450038310904,9.092479183592602,EPSG:4258
Sunde 8,4211,GJERSTAD,4993,SUNDEBRU,58.84347152417796,9.099943113263176,EPSG:4258
Sunde 81,4211,GJERSTAD,4993,SUNDEBRU,58.845544589049155,9.08977742390739,EPSG:4258
Sunde 90,4211,GJERSTAD,4993,SUNDEBRU,58.84461974173762,9.089515114933373,EPSG:4258
Sunde 96,4211,GJERSTAD,4993,SUNDEBRU,58.8445488007651,9.088198025751215,EPSG:4258
"Tangen, Klokkargården 57",4211,GJERSTAD,4980,GJERSTAD,58.87794858023124,9.028444816826598,EPSG:4258
"Tangen, Klokkargården 59",4211,GJERSTAD,4980,GJERSTAD,58.87680231933002,9.029814038400108,EPSG:4258
"Torbjørnshall, Gamle Sørlandske 1302",4211,GJERSTAD,4993,SUNDEBRU,58.83981960931364,9.095582200751778,EPSG:4258
Trydalsveien 104,4211,GJERSTAD,4980,GJERSTAD,58.89856534650126,8.959684970475982,EPSG:4258
Trydalsveien 112,4211,GJERSTAD,4980,GJERSTAD,58.897164330900566,8.96263331507477,EPSG:4258
Trydalsveien 12,4211,GJERSTAD,4980,GJERSTAD,58.89344158598987,8.97718191161432,EPSG:4258
Trydalsveien 30,4211,GJERSTAD,4980,GJERSTAD,58.89318952087316,8.973989303664181,EPSG:4258
Trydalsveien 36,4211,GJERSTAD,4980,GJERSTAD,58.89331500192753,8.972774562727354,EPSG:4258
Trydalsveien 40,4211,GJERSTAD,4980,GJERSTAD,58.89341366508247,8.972184512232985,EPSG:4258
Trydalsveien 55,4211,GJERSTAD,4980,GJERSTAD,58.894571877326264,8.970778011239197,EPSG:4258
Trydalsveien 68,4211,GJERSTAD,4980,GJERSTAD,58.89320610512487,8.967864020623079,EPSG:4258
Trydalsveien 70,4211,GJERSTAD,4980,GJERSTAD,58.89157976730613,8.964742308709383,EPSG:4258
Trydalsveien 72,4211,GJERSTAD,4980,GJERSTAD,58.892117823015674,8.961948170025645,EPSG:4258
Trydalsveien 74,4211,GJERSTAD,4980,GJERSTAD,58.89205539782655,8.963475167571245,EPSG:4258
Trydalsveien 76,4211,GJERSTAD,4980,GJERSTAD,58.89272064919499,8.965938421427296,EPSG:4258
Trydalsveien 87,4211,GJERSTAD,4980,GJERSTAD,58.89559337681827,8.965081816691418,EPSG:4258
Trydalsveien 88,4211,GJERSTAD,4980,GJERSTAD,58.895342766736526,8.964912008875116,EPSG:4258
Trydalsveien 89,4211,GJERSTAD,4980,GJERSTAD,58.895692993972865,8.964824887588426,EPSG:4258
Trydalsveien 91,4211,GJERSTAD,4980,GJERSTAD,58.89576475017459,8.964495101552204,EPSG:4258
Tuftene 1,4211,GJERSTAD,4993,SUNDEBRU,58.81356118708188,9.079844091714033,EPSG:4258
Tuftene 10,4211,GJERSTAD,4993,SUNDEBRU,58.815500889087865,9.080125561149474,EPSG:4258
Tuftene 11,4211,GJERSTAD,4993,SUNDEBRU,58.81311160395333,9.080708660053059,EPSG:4258
Tuftene 12,4211,GJERSTAD,4993,SUNDEBRU,58.81460173544414,9.08182013916596,EPSG:4258
Tuftene 13,4211,GJERSTAD,4993,SUNDEBRU,58.81307576686629,9.080570080707394,EPSG:4258
Tuftene 18,4211,GJERSTAD,4993,SUNDEBRU,58.813487895387034,9.082146448244526,EPSG:4258
Tuftene 2,4211,GJERSTAD,4993,SUNDEBRU,58.814199342048674,9.079014554829653,EPSG:4258
Tuftene 20,4211,GJERSTAD,4993,SUNDEBRU,58.81351525061646,9.081495573015792,EPSG:4258
Tuftene 22,4211,GJERSTAD,4993,SUNDEBRU,58.813291459892014,9.081758192315975,EPSG:4258
Tuftene 24,4211,GJERSTAD,4993,SUNDEBRU,58.813021075630125,9.081851040785898,EPSG:4258
Tuftene 3,4211,GJERSTAD,4993,SUNDEBRU,58.81405359718271,9.080875317056652,EPSG:4258
Tuftene 5,4211,GJERSTAD,4993,SUNDEBRU,58.81379871833173,9.080589069603155,EPSG:4258
Tuftene 6,4211,GJERSTAD,4993,SUNDEBRU,58.81469211179606,9.080920085478201,EPSG:4258
Tuftene 8,4211,GJERSTAD,4993,SUNDEBRU,58.81506031766659,9.080938256101948,EPSG:4258
Tuftene 9,4211,GJERSTAD,4993,SUNDEBRU,58.81314746256899,9.080812615638768,EPSG:4258
"Tveit, Tveitsveien 148",4211,GJERSTAD,4993,SUNDEBRU,58.85182168046585,9.090538915736055,EPSG:4258
Tveitsveien 106,4211,GJERSTAD,4993,SUNDEBRU,58.849628731390276,9.092820785969131,EPSG:4258
Tveitsveien 110,4211,GJERSTAD,4993,SUNDEBRU,58.849917351929186,9.091088518666938,EPSG:4258
Tveitsveien 115,4211,GJERSTAD,4993,SUNDEBRU,58.85024843450658,9.092787782836426,EPSG:4258
Tveitsveien 29,4211,GJERSTAD,4993,SUNDEBRU,58.84644203773385,9.102689597652702,EPSG:4258
Tveitsveien 35,4211,GJERSTAD,4993,SUNDEBRU,58.84664905049502,9.10211836106434,EPSG:4258
Tveitsveien 69,4211,GJERSTAD,4993,SUNDEBRU,58.84866374361078,9.098277081718173,EPSG:4258
Tveitsveien 81,4211,GJERSTAD,4993,SUNDEBRU,58.84954514710792,9.096581217821914,EPSG:4258
Tveitsveien 83,4211,GJERSTAD,4993,SUNDEBRU,58.849751784194574,9.096477811178518,EPSG:4258
Tveitsveien 85,4211,GJERSTAD,4993,SUNDEBRU,58.8500212870913,9.096374577937686,EPSG:4258
Tvilandstjennene 230,4211,GJERSTAD,4980,GJERSTAD,58.92898335072247,8.986097062489433,EPSG:4258
Ulltveit 1,4211,GJERSTAD,4980,GJERSTAD,58.870882576703394,9.017809068097202,EPSG:4258
Ulltveit 12,4211,GJERSTAD,4980,GJERSTAD,58.869337525307934,9.020183867006375,EPSG:4258
Ulltveit 14,4211,GJERSTAD,4980,GJERSTAD,58.86919367675984,9.021154824394426,EPSG:4258
Ulltveit 16,4211,GJERSTAD,4980,GJERSTAD,58.868439312618236,9.020998307288812,EPSG:4258
Ulltveit 227,4211,GJERSTAD,4980,GJERSTAD,58.85633448935789,9.009637476450035,EPSG:4258
Ulltveit 29,4211,GJERSTAD,4980,GJERSTAD,58.86999358006019,9.017028292478766,EPSG:4258
Ulltveit 3,4211,GJERSTAD,4980,GJERSTAD,58.870092681818505,9.014461951628249,EPSG:4258
Ulltveit 35,4211,GJERSTAD,4980,GJERSTAD,58.869574281539556,9.01620269249873,EPSG:4258
Ulltveit 42,4211,GJERSTAD,4980,GJERSTAD,58.86837165161053,9.016958137385824,EPSG:4258
Ulltveit 5,4211,GJERSTAD,4980,GJERSTAD,58.86950893577868,9.014392347396186,EPSG:4258
"Utigard, Auslandsveien 123",4211,GJERSTAD,4980,GJERSTAD,58.88805875500458,9.037179898031624,EPSG:4258
"Utigard, Auslandsveien 125",4211,GJERSTAD,4980,GJERSTAD,58.88779809509371,9.037925639596446,EPSG:4258
"Utigard, Auslandsveien 127",4211,GJERSTAD,4980,GJERSTAD,58.88864499724695,9.037883192411357,EPSG:4258
Uvdalsveien 33,4211,GJERSTAD,4980,GJERSTAD,58.922660223014915,8.958007047274222,EPSG:4258
Uvdalsveien 35,4211,GJERSTAD,4980,GJERSTAD,58.92239912450372,8.95875760491275,EPSG:4258
Uvdalsveien 359,4211,GJERSTAD,4980,GJERSTAD,58.94731018337484,8.931821402862871,EPSG:4258
Uvdalsveien 37,4211,GJERSTAD,4980,GJERSTAD,58.922716088994335,8.958581821930261,EPSG:4258
Uvdalsveien 382,4211,GJERSTAD,4980,GJERSTAD,58.94727996377138,8.925860400988304,EPSG:4258
Uvdalsveien 384,4211,GJERSTAD,4980,GJERSTAD,58.94789913215061,8.924990097709754,EPSG:4258
Uvdalsveien 39,4211,GJERSTAD,4980,GJERSTAD,58.92293461810445,8.959519375679962,EPSG:4258
Uvdalsveien 40,4211,GJERSTAD,4980,GJERSTAD,58.92573018171458,8.953730704870047,EPSG:4258
Uvdalsveien 61,4211,GJERSTAD,4980,GJERSTAD,58.92704896616644,8.957546650827359,EPSG:4258
Uvdalsveien 653,4211,GJERSTAD,4980,GJERSTAD,58.966122722457925,8.897399905954785,EPSG:4258
Uvdalsveien 655,4211,GJERSTAD,4980,GJERSTAD,58.96655070574516,8.896901312119704,EPSG:4258
Uvdalsveien 657,4211,GJERSTAD,4980,GJERSTAD,58.96687012836539,8.892135757882912,EPSG:4258
Uvdalsveien 659,4211,GJERSTAD,4980,GJERSTAD,58.96518291246314,8.893532083867168,EPSG:4258
Uvdalsveien 962,4211,GJERSTAD,4980,GJERSTAD,58.97085807868676,8.858208979540592,EPSG:4258
Valle allé 1,4211,GJERSTAD,4980,GJERSTAD,58.919953130001986,8.947382674147345,EPSG:4258
Valle allé 13,4211,GJERSTAD,4980,GJERSTAD,58.92120941832652,8.947089013206824,EPSG:4258
Valle allé 14,4211,GJERSTAD,4980,GJERSTAD,58.922008798981636,8.945156637099775,EPSG:4258
Valle allé 20,4211,GJERSTAD,4980,GJERSTAD,58.92198261693771,8.946980158506763,EPSG:4258
Valle allé 28,4211,GJERSTAD,4980,GJERSTAD,58.92364461068745,8.94834962865813,EPSG:4258
Valle allé 3,4211,GJERSTAD,4980,GJERSTAD,58.92042903209195,8.947190927723128,EPSG:4258
Valle allé 6,4211,GJERSTAD,4980,GJERSTAD,58.92078788319322,8.946269988568792,EPSG:4258
Valle allé 7,4211,GJERSTAD,4980,GJERSTAD,58.920878069728836,8.947190242302415,EPSG:4258
Vegårvassveien 353,4211,GJERSTAD,4980,GJERSTAD,58.86499246274278,8.855540389910423,EPSG:4258
Vegårvassveien 355,4211,GJERSTAD,4980,GJERSTAD,58.865756585332534,8.8562134009647,EPSG:4258
Vegårvassveien 390,4211,GJERSTAD,4980,GJERSTAD,58.86615867832241,8.846623526890093,EPSG:4258
Vegårvassveien 395,4211,GJERSTAD,4980,GJERSTAD,58.86760367152673,8.853570174460726,EPSG:4258
Vegårvassveien 400,4211,GJERSTAD,4980,GJERSTAD,58.867629730246506,8.845108502848957,EPSG:4258
Vegårvassveien 430,4211,GJERSTAD,4980,GJERSTAD,58.87082681284344,8.852706857426258,EPSG:4258
Vegårvassveien 432,4211,GJERSTAD,4980,GJERSTAD,58.870906171179755,8.851423293384705,EPSG:4258
Vegårvassveien 434,4211,GJERSTAD,4980,GJERSTAD,58.87082482491634,8.850972779604078,EPSG:4258
Verksveien 110,4211,GJERSTAD,4993,SUNDEBRU,58.799387195868064,9.117779141072884,EPSG:4258
Verksveien 112,4211,GJERSTAD,4993,SUNDEBRU,58.79917853036183,9.120062707357823,EPSG:4258
Verksveien 12,4211,GJERSTAD,4993,SUNDEBRU,58.804847461478175,9.107655202377597,EPSG:4258
Verksveien 145,4211,GJERSTAD,4993,SUNDEBRU,58.7986095832759,9.123400572287732,EPSG:4258
Verksveien 190,4211,GJERSTAD,4993,SUNDEBRU,58.800919028776896,9.1311445389543,EPSG:4258
Verksveien 4,4211,GJERSTAD,4993,SUNDEBRU,58.8055396811677,9.106826549881198,EPSG:4258
Verksveien 44,4211,GJERSTAD,4993,SUNDEBRU,58.802241309265575,9.109654698752879,EPSG:4258
Verksveien 51,4211,GJERSTAD,4993,SUNDEBRU,58.80033813881141,9.109785410051318,EPSG:4258
Verksveien 55,4211,GJERSTAD,4993,SUNDEBRU,58.80083127747717,9.109684862586125,EPSG:4258
Verksveien 57,4211,GJERSTAD,4993,SUNDEBRU,58.80092997918372,9.10978900984775,EPSG:4258
Verksveien 59,4211,GJERSTAD,4993,SUNDEBRU,58.80099260971721,9.110066103675603,EPSG:4258
Verksveien 60,4211,GJERSTAD,4993,SUNDEBRU,58.80167356629435,9.111920038299736,EPSG:4258
Verksveien 61,4211,GJERSTAD,4993,SUNDEBRU,58.801055269239214,9.110308586530785,EPSG:4258
Verksveien 63,4211,GJERSTAD,4993,SUNDEBRU,58.80112686473448,9.110603016884605,EPSG:4258
Verksveien 65,4211,GJERSTAD,4993,SUNDEBRU,58.8011535847548,9.110862693123277,EPSG:4258
Verksveien 68,4211,GJERSTAD,4993,SUNDEBRU,58.80229213195488,9.113202721999864,EPSG:4258
Verksveien 70,4211,GJERSTAD,4993,SUNDEBRU,58.80207857747634,9.112983964070038,EPSG:4258
Verksveien 9,4211,GJERSTAD,4993,SUNDEBRU,58.80506363602614,9.106894318778508,EPSG:4258
"Strat, Stratveien 585",4211,GJERSTAD,4993,SUNDEBRU,58.83367047812047,9.184222523677176,EPSG:4258
Skorstølveien 110,4211,GJERSTAD,4993,SUNDEBRU,58.798569552220215,9.048764872710466,EPSG:4258
Skorstølveien 157,4211,GJERSTAD,4993,SUNDEBRU,58.79895020163928,9.04146270850321,EPSG:4258
Skorstølveien 191,4211,GJERSTAD,4993,SUNDEBRU,58.79709806812581,9.036388682724748,EPSG:4258
Skorstølveien 325,4211,GJERSTAD,4993,SUNDEBRU,58.78874284380736,9.021538363450583,EPSG:4258
Skorstølveien 327,4211,GJERSTAD,4993,SUNDEBRU,58.78848243957367,9.021278705762636,EPSG:4258
Skorstølveien 451,4211,GJERSTAD,4993,SUNDEBRU,58.79495648396231,9.027667468249161,EPSG:4258
Skorstølveien 462,4211,GJERSTAD,4993,SUNDEBRU,58.79554890954211,9.029104111712842,EPSG:4258
Skorstølveien 463,4211,GJERSTAD,4993,SUNDEBRU,58.79537726677492,9.029574614861032,EPSG:4258
Skorstølveien 68,4211,GJERSTAD,4993,SUNDEBRU,58.79751566766218,9.05641187682975,EPSG:4258
Skorva 10,4211,GJERSTAD,4980,GJERSTAD,58.92985631719274,8.8871616834513,EPSG:4258
Skorva 12,4211,GJERSTAD,4980,GJERSTAD,58.92976628242892,8.886901421270615,EPSG:4258
Skorva 14,4211,GJERSTAD,4980,GJERSTAD,58.92963122168142,8.886502345401986,EPSG:4258
